user_name,package_name,event,days,star_user,fork_user,contributor_user,issue_new_user,issue_closed_user,pl_new_user,pl_closed_user,passby_user,release_user,size_user,star_package,fork_package,contributor_package,issue_new_package,issue_closed_package,pl_new_package,pl_closed_package,passby_package,release_package,size_package,total_change,perfective_change,corrective_change,features_change,nonfunctional_change,unknown_change,possible_vuln,cve
hartwork/jawanndenn,django/django,True,1,14,3,4,2,1,43,42,3,1,69,2683,1305,261,2,0,334,380,196,4,68,1152,227,586,327,3,9,19,8
nickromano/product-release-notes,django/django,True,1,2,1,2,1,1,6,7,0,0,11,2683,1305,261,2,0,334,380,196,4,68,42,2,29,11,0,0,3,2
hartwork/jawanndenn,django/django,True,1,14,3,4,2,1,43,42,3,1,69,2683,1305,261,2,0,334,380,196,4,68,42,2,29,11,0,0,3,2
osantana/quickstartup,django/django,True,199,0,0,1,1,5,0,0,0,4,13,2683,1305,261,2,0,334,380,196,4,68,42,2,29,11,0,0,3,2
DataONEorg/d1_python,django/django,True,485,1,0,5,1,1,0,3,3,1,88,2683,1305,261,2,0,334,380,196,4,68,42,2,29,11,0,0,3,2
nickromano/product-release-notes,django/django,True,0,0,0,2,0,0,10,10,0,1,10,2656,1399,267,0,0,353,359,202,3,68,33,1,15,17,0,0,1,2
hartwork/jawanndenn,django/django,True,1,11,2,3,0,0,62,62,1,0,69,2656,1399,267,0,0,353,359,202,3,68,33,1,15,17,0,0,1,2
nickromano/product-release-notes,django/django,True,0,0,0,2,0,0,10,10,0,1,10,2656,1399,267,0,0,353,359,202,3,68,37,1,27,9,0,0,0,0
hartwork/jawanndenn,django/django,True,1,11,2,3,0,0,62,62,1,0,69,2656,1399,267,0,0,353,359,202,3,68,37,1,27,9,0,0,0,0
nickromano/product-release-notes,django/django,True,0,0,0,2,0,0,10,10,0,1,10,2656,1399,267,0,0,353,359,202,3,68,26,3,16,7,0,0,0,0
hartwork/jawanndenn,django/django,True,1,11,2,3,0,0,62,62,1,0,69,2656,1399,267,0,0,353,359,202,3,68,26,3,16,7,0,0,0,0
nickromano/product-release-notes,django/django,True,0,0,0,2,0,0,5,5,0,0,10,2358,1286,239,0,0,373,402,168,3,69,24,0,7,15,0,2,1,0
hartwork/jawanndenn,django/django,True,1,11,1,2,0,0,55,56,0,0,69,2358,1286,239,0,0,373,402,168,3,69,24,0,7,15,0,2,1,0
nickromano/product-release-notes,django/django,True,0,0,0,2,0,0,5,5,0,0,10,2358,1286,239,0,0,373,402,168,3,69,17,1,12,3,0,1,1,1
hartwork/jawanndenn,django/django,True,0,11,1,2,0,0,55,56,0,0,69,2358,1286,239,0,0,373,402,168,3,69,17,1,12,3,0,1,1,1
hartwork/jawanndenn,django/django,True,1,11,1,2,0,0,55,56,0,0,69,2358,1286,239,0,0,373,402,168,3,69,16,2,8,6,0,0,2,2
nickromano/product-release-notes,django/django,True,0,0,0,2,0,0,5,5,0,0,10,2358,1286,239,0,0,373,402,168,3,69,16,2,8,6,0,0,2,2
wildfish/django-star-ratings,django/django,True,293,14,4,8,1,2,6,3,8,0,20,2358,1286,239,0,0,373,402,168,3,69,16,2,8,6,0,0,2,2
osantana/quickstartup,django/django,False,680,0,0,2,0,0,1,1,2,0,13,2358,1286,239,0,0,373,402,168,3,69,16,2,8,6,0,0,2,2
nickromano/product-release-notes,django/django,True,1,0,0,3,0,0,8,9,1,0,10,2267,1194,265,0,0,363,355,193,5,68,949,179,523,233,5,9,19,7
hartwork/jawanndenn,django/django,True,1,7,0,3,1,1,53,53,1,1,69,2267,1194,265,0,0,363,355,193,5,68,949,179,523,233,5,9,19,7
odero/django-pesapal,django/django,True,262,1,1,2,0,1,0,0,2,0,19,2267,1194,265,0,0,363,355,193,5,68,41,5,24,12,0,0,1,1
hartwork/jawanndenn,django/django,True,1,7,0,3,1,1,53,53,1,1,69,2267,1194,265,0,0,363,355,193,5,68,41,5,24,12,0,0,1,1
nickromano/product-release-notes,django/django,True,0,0,0,3,0,0,8,9,1,0,10,2267,1194,265,0,0,363,355,193,5,68,41,5,24,12,0,0,1,1
nickromano/product-release-notes,django/django,True,0,0,0,3,0,0,8,9,1,0,10,2267,1194,265,0,0,363,355,193,5,68,7,1,3,3,0,0,3,2
hartwork/jawanndenn,django/django,True,1,7,0,3,1,1,53,53,1,1,69,2267,1194,265,0,0,363,355,193,5,68,7,1,3,3,0,0,3,2
nickromano/product-release-notes,django/django,True,0,0,0,3,0,0,8,9,1,0,10,2267,1194,265,0,0,363,355,193,5,68,12,1,6,5,0,0,2,2
hartwork/jawanndenn,django/django,True,1,7,0,3,1,1,53,53,1,1,69,2267,1194,265,0,0,363,355,193,5,68,12,1,6,5,0,0,2,2
nickromano/product-release-notes,django/django,True,0,0,0,3,0,0,8,9,1,0,10,2267,1194,265,0,0,363,355,193,5,68,27,4,15,8,0,0,4,2
hartwork/jawanndenn,django/django,True,1,7,0,3,1,1,53,53,1,1,69,2267,1194,265,0,0,363,355,193,5,68,27,4,15,8,0,0,4,2
CheckiO/checkio-client,django/django,False,577,1,0,1,0,0,1,0,0,0,24,2267,1194,265,0,0,363,355,193,5,68,27,4,15,8,0,0,4,2
nickromano/product-release-notes,django/django,True,7,0,0,1,0,0,9,4,0,0,10,2157,1108,235,0,0,329,332,158,3,70,21,4,9,7,1,0,3,3
hartwork/jawanndenn,django/django,True,1,7,3,3,0,0,32,37,1,1,69,2157,1108,235,0,0,329,332,158,3,70,21,4,9,7,1,0,3,3
justo340/third_upload,django/django,False,548,0,0,0,0,0,0,0,0,0,10,2157,1108,235,0,0,329,332,158,3,70,21,4,9,7,1,0,3,3
hartwork/jawanndenn,django/django,True,1,7,3,3,0,0,32,37,1,1,69,2157,1108,235,0,0,329,332,158,3,70,24,4,12,8,0,0,1,1
nickromano/product-release-notes,django/django,True,208,0,0,1,0,0,9,4,0,0,10,2157,1108,235,0,0,329,332,158,3,70,24,4,12,8,0,0,1,1
hartwork/jawanndenn,django/django,True,1,7,3,3,0,0,32,37,1,1,69,2157,1108,235,0,0,329,332,158,3,70,16,1,4,11,0,0,0,0
wildfish/django-star-ratings,django/django,True,99,6,0,5,0,3,2,8,2,0,21,2157,1108,235,0,0,329,332,158,3,70,16,1,4,11,0,0,0,0
hartwork/jawanndenn,django/django,True,1,4,1,4,2,1,43,49,2,0,69,1717,874,205,0,0,254,267,144,4,71,18,4,6,8,0,0,0,0
hartwork/jawanndenn,django/django,True,1,4,1,4,2,1,43,49,2,0,69,1717,874,205,0,0,254,267,144,4,71,18,3,6,9,0,0,0,0
saleem-latif/djangotheming,django/django,False,425,0,0,1,0,0,0,0,1,0,50,1717,874,205,0,0,254,267,144,4,71,18,3,6,9,0,0,0,0
hiroaki-yamamoto/django-good-otp,django/django,True,5,1,0,1,0,0,16,18,0,1,15,1717,874,205,0,0,254,267,144,4,71,18,3,6,9,0,0,0,0
hartwork/jawanndenn,django/django,True,1,4,1,4,2,1,43,49,2,0,69,1717,874,205,0,0,254,267,144,4,71,18,5,7,6,0,0,1,1
hiroaki-yamamoto/django-good-otp,django/django,True,7,1,0,1,0,0,16,18,0,1,15,1717,874,205,0,0,254,267,144,4,71,18,5,7,6,0,0,1,1
wildfish/django-star-ratings,django/django,False,389,6,2,10,2,2,2,3,7,1,21,1717,874,205,0,0,254,267,144,4,71,975,212,507,249,5,2,26,9
nitmir/django-cas-server,django/django,True,287,2,0,0,0,0,0,0,0,0,103,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
Yupeek/django-rest-models,django/django,False,361,2,2,1,0,0,2,0,1,0,29,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
matijakolaric-com/django-music-publisher,django/django,False,361,3,2,4,2,8,3,3,2,1,23,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
MozillaSecurity/FuzzManager,django/django,True,343,7,0,7,1,0,13,12,0,3,59,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
nickromano/product-release-notes,django/django,True,53,0,0,2,0,0,9,15,1,1,10,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
hartwork/jawanndenn,django/django,True,1,9,0,3,0,0,58,59,1,0,70,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
osantana/quickstartup,django/django,False,361,0,0,0,0,0,0,0,0,0,13,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
wildfish/django-star-ratings,django/django,False,361,9,1,3,0,0,1,0,1,0,21,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
yourlabs/crudlfap,django/django,False,361,0,1,0,0,0,0,0,0,0,26,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
lqj679ssn/SmartDjango,django/django,False,361,0,0,0,0,0,0,0,0,0,16,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
genialis/resolwe,django/django,False,361,1,0,6,0,0,17,16,2,3,37,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
justo340/third_upload,django/django,False,361,0,0,0,0,0,0,0,0,0,10,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
hiroaki-yamamoto/django-good-otp,django/django,True,4,0,0,2,0,0,20,19,1,3,16,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
DataONEorg/d1_python,django/django,True,219,1,0,1,0,0,4,1,0,0,89,2093,1045,209,0,0,273,287,148,3,72,27,7,11,9,0,0,3,3
hartwork/jawanndenn,django/django,True,1,9,0,3,0,0,58,59,1,0,70,2093,1045,209,0,0,273,287,148,3,72,28,7,18,3,0,0,3,5
hiroaki-yamamoto/django-good-otp,django/django,True,11,0,0,2,0,0,20,19,1,3,16,2093,1045,209,0,0,273,287,148,3,72,28,7,18,3,0,0,3,5
hartwork/jawanndenn,django/django,True,1,9,0,3,0,0,58,59,1,0,70,2093,1045,209,0,0,273,287,148,3,72,25,6,9,9,0,1,1,2
hiroaki-yamamoto/django-good-otp,django/django,True,4,0,0,2,0,0,20,19,1,3,16,2093,1045,209,0,0,273,287,148,3,72,25,6,9,9,0,1,1,2
nickromano/product-release-notes,django/django,True,1,0,0,2,0,0,9,15,1,1,10,2093,1045,209,0,0,273,287,148,3,72,25,6,9,9,0,1,1,2
hartwork/jawanndenn,django/django,True,1,6,1,4,1,2,40,49,1,0,102,2010,816,188,0,0,219,240,128,2,72,21,6,9,6,0,0,2,2
nickromano/product-release-notes,django/django,True,45,1,0,2,0,0,9,9,0,0,10,2010,816,188,0,0,219,240,128,2,72,21,6,9,6,0,0,2,2
hiroaki-yamamoto/django-good-otp,django/django,True,5,0,1,1,0,0,13,13,0,0,16,2010,816,188,0,0,219,240,128,2,72,21,6,9,6,0,0,2,2
pylixm/django-mdeditor,django/django,False,264,10,3,10,2,4,1,0,8,0,307,2010,816,188,0,0,219,240,128,2,72,21,6,9,6,0,0,2,2
hartwork/jawanndenn,django/django,True,1,6,1,4,1,2,40,49,1,0,102,2010,816,188,0,0,219,240,128,2,72,28,5,8,14,0,1,1,2
hiroaki-yamamoto/django-good-otp,django/django,True,3,0,1,1,0,0,13,13,0,0,16,2010,816,188,0,0,219,240,128,2,72,28,5,8,14,0,1,1,2
nickromano/product-release-notes,django/django,True,13,1,0,2,0,0,9,9,0,0,10,2010,816,188,0,0,219,240,128,2,72,28,5,8,14,0,1,1,2
hartwork/jawanndenn,django/django,True,1,6,2,3,0,0,61,67,0,0,102,2043,971,234,0,0,318,302,186,2,72,12,3,6,3,0,0,2,1
hiroaki-yamamoto/django-good-otp,django/django,True,5,3,0,1,0,0,15,15,0,0,16,2043,971,234,0,0,318,302,186,2,72,12,3,6,3,0,0,2,1
nickromano/product-release-notes,django/django,True,10,0,0,2,0,0,9,12,0,0,10,2043,971,234,0,0,318,302,186,2,72,12,3,6,3,0,0,2,1
hartwork/jawanndenn,django/django,False,150,6,2,3,0,0,61,67,0,0,102,2043,971,234,0,0,318,302,186,2,72,13,2,5,6,0,0,2,2
hiroaki-yamamoto/django-good-otp,django/django,False,150,3,0,1,0,0,15,15,0,0,16,2043,971,234,0,0,318,302,186,2,72,13,2,5,6,0,0,2,2
nickromano/product-release-notes,django/django,False,150,0,0,2,0,0,9,12,0,0,10,2043,971,234,0,0,318,302,186,2,72,13,2,5,6,0,0,2,2
DataONEorg/d1_python,django/django,False,88,0,0,2,0,0,4,1,1,0,89,1668,819,217,0,0,256,262,148,1,73,5,1,1,3,0,0,2,2
vyahello/async-weather-api,pallets/flask,False,1002,1,0,0,0,0,0,0,0,0,24,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
pa-yourserveradmin-com/toggl2pl,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,28,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
nishaq503/CHESS,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,8,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
nucypher/nucypher,pallets/flask,True,4,27,31,57,151,125,147,138,31,0,146,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
robertkarl/yabc,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,13,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
asherp/hourly,pallets/flask,False,1002,0,0,1,1,0,0,0,0,0,38,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
vyahello/calorie-counter,pallets/flask,False,1002,1,1,0,0,0,0,0,0,0,13418,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
freqtrade/freqtrade,pallets/flask,True,5,649,233,159,189,198,222,227,124,2,87,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
lyft/amundsencommon,pallets/flask,False,1002,2,7,9,0,0,12,12,4,6,20,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
arkhn/cleaning-scripts,pallets/flask,False,1002,1,0,4,2,0,8,9,1,7,19,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
rowanuniversity/profpy,pallets/flask,True,295,0,0,0,0,0,0,0,0,0,5,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
cloudmesh/cloudmesh-cloud,pallets/flask,True,196,0,5,6,1,1,13,12,3,2,236,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
aws/sagemaker-containers,pallets/flask,False,1002,15,5,8,1,2,6,6,1,2,81,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
barrelmaker97/friendbot,pallets/flask,True,14,0,1,0,0,0,0,0,0,0,7,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
Miserlou/Zappa,pallets/flask,False,1002,401,53,141,40,11,17,5,122,0,117,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
sebatyler/Zappa,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,116,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
mozilla-releng/balrog,pallets/flask,False,1002,1,0,11,6,4,110,112,0,1,50,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
elixir-europe/TEStribute,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,44,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
guyskk/curequests,pallets/flask,False,1002,2,1,3,0,0,0,3,1,0,10,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
crawlerflow/browser-engine,pallets/flask,True,139,0,0,0,0,0,0,0,0,0,9,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
ckan/ckan-service-provider,pallets/flask,True,740,0,1,0,0,0,0,0,0,0,42,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
oduwsdl/ipwb,pallets/flask,True,687,28,9,7,21,17,28,28,4,3,23,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
codingedward/flask-sieve,pallets/flask,True,135,0,0,2,0,1,1,1,0,1,44,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
materialsproject/fireworks,pallets/flask,False,1002,6,4,6,6,1,2,0,5,0,18,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
saadmanrafat/twitivity,pallets/flask,False,1002,6,0,3,2,1,0,0,1,0,5106,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
treethought/flask-assistant,pallets/flask,True,237,7,3,4,2,1,1,1,3,0,19,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
ArjunInventor/anyoneai,pallets/flask,True,414,0,0,0,0,0,0,0,0,0,232,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
binarymachines/mercury,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,47,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
boakley/robotframework-hub,pallets/flask,False,1002,3,1,1,0,1,0,0,1,0,19,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
JoseRoberts87/flask_container,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,3,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
mozbhearsum/dirschema,pallets/flask,False,1002,0,0,0,0,0,0,0,0,0,14,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
wenzaca/SmartGarden,pallets/flask,False,1002,2,0,0,0,0,0,0,0,0,11,1810,467,127,69,67,50,50,110,1,67,74,3,17,36,18,0,0,0
nucypher/nucypher,pallets/flask,True,365,34,14,21,36,36,67,65,9,6,186,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
freqtrade/freqtrade,pallets/flask,False,596,2150,626,338,330,345,235,235,267,3,92,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
CiscoDevNet/virlutils,pallets/flask,True,2,10,2,6,3,3,2,4,3,3,69,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
HEInventions/docnado,pallets/flask,True,281,3,0,3,1,0,1,0,3,0,12,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
fcollman/EMAnnotationSchemas,pallets/flask,True,27,0,0,0,0,0,0,0,0,9,13,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
mitre/thumbtack,pallets/flask,True,277,0,0,3,0,0,13,12,1,0,27,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
cbsinteractive/elemental,pallets/flask,False,596,1,0,5,0,0,11,9,1,1,27,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
guardian/alerta,pallets/flask,True,7,0,0,0,0,0,0,0,0,2,41,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
codingedward/flask-sieve,pallets/flask,False,596,0,1,3,1,1,4,4,1,1,30,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
treethought/flask-assistant,pallets/flask,False,596,5,2,2,1,0,0,1,2,0,20,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
RockFeng0/flask_demo,pallets/flask,False,596,0,0,0,0,0,0,0,0,0,6,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
openstax/response-validator,pallets/flask,True,209,0,0,1,0,0,2,1,1,0,121,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
textbook/flash,pallets/flask,True,195,0,0,2,1,1,1,0,1,5,27,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
NovemberOscar/Flask-GraphQL-Auth,pallets/flask,False,596,5,0,8,1,3,1,3,4,1,10,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
oceanprotocol/aquarius,pallets/flask,True,67,3,3,16,24,19,50,54,4,0,51,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
ENOWARS/enochecker,pallets/flask,False,596,0,0,0,0,0,0,0,0,6,9,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
beyond-blockchain/bbc1,pallets/flask,True,297,0,1,2,0,1,20,21,1,1,33,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
sendgrid/sendgrid-python,pallets/flask,False,596,53,23,27,9,7,4,3,21,2,320,1851,415,152,106,99,112,113,140,4,74,18,1,4,8,4,1,3,0
Kenza-AI/sagify,pallets/flask,False,598,26,3,0,0,0,0,0,0,0,36,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
Sytten/flask-rebar-auth0,pallets/flask,False,598,0,0,0,0,0,0,0,0,0,8,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
OpenBudget/apies,pallets/flask,False,598,0,0,0,0,0,0,0,0,4,12,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
thoughteer/edera,pallets/flask,False,598,0,0,0,0,0,0,0,0,0,6,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
frictionlessdata/datapackage-pipelines,pallets/flask,False,598,5,2,3,0,0,1,1,3,2,116,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
viniciuschiele/flask-io,pallets/flask,True,404,0,1,2,0,0,1,1,2,1,7,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
erdnaxeli/escarpolette,pallets/flask,False,598,0,0,1,0,0,28,28,0,0,92,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
waynerv/flask-mailman,pallets/flask,True,0,12,2,6,6,3,5,5,3,2,101,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
mozilla/adr,pallets/flask,False,598,0,0,0,0,0,0,0,0,0,104,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
CogStack/MedCAT,pallets/flask,False,598,26,8,12,9,8,19,17,9,35,15,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
NYUCCL/psiturk,pallets/flask,False,598,0,0,0,0,0,0,0,0,2,34,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
foosel/OctoPrint,pallets/flask,True,265,0,0,0,0,0,0,0,0,2,184,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
mkrd/flask-squeeze,pallets/flask,True,79,0,0,0,0,0,0,0,0,0,29,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
PlaidWeb/Publ,pallets/flask,True,561,3,0,1,4,0,0,0,0,0,97,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
abronte/PysparkGateway,pallets/flask,False,598,1,0,0,0,0,0,0,0,0,3,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
guardian/alerta,pallets/flask,True,11,0,0,0,0,0,0,0,0,2,41,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
HEInventions/docnado,pallets/flask,False,598,3,0,3,1,0,1,0,3,0,12,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
beyond-blockchain/bbc1,pallets/flask,False,598,0,1,2,0,1,20,21,1,1,33,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
ludovicchabant/piecrust2,pallets/flask,False,598,0,0,0,0,0,0,0,0,0,593,1851,415,152,106,99,112,113,140,4,74,437,40,38,202,142,15,2,0
marioortizmanero/spotify-music-videos,pallets/flask,False,589,0,0,0,0,0,0,0,0,0,28,1851,415,152,106,99,112,113,140,4,74,69,5,15,27,21,1,0,0
barrelmaker97/friendbot,pallets/flask,True,3,0,0,3,0,0,13,14,2,0,7,1851,415,152,106,99,112,113,140,4,74,69,5,15,27,21,1,0,0
BigchainDB/bigchaindb,pallets/flask,False,453,0,0,0,0,0,0,0,0,0,145,895,294,71,30,29,59,66,56,1,77,80,6,25,25,22,2,0,0
ArjunInventor/anyoneai,pallets/flask,False,453,0,0,0,0,0,0,0,0,0,232,895,294,71,30,29,59,66,56,1,77,80,6,25,25,22,2,0,0
guardian/alerta,pallets/flask,True,4,0,0,0,0,0,0,0,0,5,41,895,294,71,30,29,59,66,56,1,77,80,6,25,25,22,2,0,0
barrelmaker97/friendbot,pallets/flask,True,1,0,0,2,0,0,11,10,0,0,6,895,294,71,30,29,59,66,56,1,77,80,6,25,25,22,2,0,0
oceanprotocol/aquarius,pallets/flask,True,7,7,3,14,10,16,50,53,3,0,55,895,294,71,30,29,59,66,56,1,77,80,6,25,25,22,2,0,0
bast/cicero,pallets/flask,False,453,1,0,2,0,0,0,0,1,0,39,895,294,71,30,29,59,66,56,1,77,80,6,25,25,22,2,0,0
barrelmaker97/friendbot,pallets/flask,True,1,0,0,2,0,0,21,18,0,0,6,1243,358,97,52,58,44,48,83,3,79,58,4,15,17,19,3,2,0
guardian/alerta,pallets/flask,True,136,0,0,0,0,0,0,0,0,0,41,1243,358,97,52,58,44,48,83,3,79,58,4,15,17,19,3,2,0
oceanprotocol/aquarius,pallets/flask,True,7,2,6,17,27,29,79,78,7,0,63,1243,358,97,52,58,44,48,83,3,79,58,4,15,17,19,3,2,0
ESSS/jobs_done10,pallets/flask,False,320,3,0,1,0,0,0,2,0,0,27,1243,358,97,52,58,44,48,83,3,79,58,4,15,17,19,3,2,0
textbook/flash,pallets/flask,False,320,0,0,0,0,0,0,0,0,0,27,1243,358,97,52,58,44,48,83,3,79,58,4,15,17,19,3,2,0
swissdatasciencecenter/renku-python,pallets/flask,True,15,0,0,0,0,0,0,0,0,14,535,1243,358,97,52,58,44,48,83,3,79,58,4,15,17,19,3,2,0
openstax/response-validator,pallets/flask,False,320,0,0,2,0,0,1,2,0,0,122,1243,358,97,52,58,44,48,83,3,79,58,4,15,17,19,3,2,0
awslabs/aws-sam-cli,pallets/flask,False,278,0,0,0,0,0,0,0,0,9,124,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
mitre/thumbtack,pallets/flask,True,36,2,0,4,2,3,22,18,3,0,24,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
barrelmaker97/friendbot,pallets/flask,True,3,0,0,2,0,0,21,18,0,0,6,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
puhoy/lspace,pallets/flask,False,278,1,0,3,1,0,0,3,2,1,249,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
oduwsdl/ipwb,pallets/flask,False,278,44,4,2,3,2,3,3,0,0,23,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
oceanprotocol/aquarius,pallets/flask,True,7,2,6,17,27,29,79,78,7,0,63,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
swissdatasciencecenter/renku-python,pallets/flask,True,49,0,0,0,0,0,0,0,0,14,535,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
digicoop/frasco,pallets/flask,False,278,0,0,0,0,0,0,0,0,2,2,1243,358,97,52,58,44,48,83,3,79,146,14,9,79,41,3,0,0
barrelmaker97/friendbot,pallets/flask,True,1,0,0,3,0,0,17,18,1,0,6,1213,338,110,61,76,58,56,102,1,82,25,3,3,8,10,1,0,0
oceanprotocol/aquarius,pallets/flask,True,4,2,8,14,10,10,52,44,2,0,63,1213,338,110,61,76,58,56,102,1,82,25,3,3,8,10,1,0,0
ckan/ckan-service-provider,pallets/flask,False,247,1,1,5,1,0,0,2,4,1,42,1213,338,110,61,76,58,56,102,1,82,25,3,3,8,10,1,0,0
